Means,STDs,Min,Max,Num_samples
11.927919806243223,0.5279879426069556,11.0,12.65,929.0
11.932758620689706,0.5254773083417217,11.0,12.6125,899.0
11.94092178770954,0.5298836609103067,10.9875,12.6125,895.0
11.934413236929863,0.5220121887496568,10.9875,12.6125,899.0
11.93255846325172,0.5318022754550122,10.9875,12.625,898.0
11.931395348837233,0.5046690682037338,11.0125,12.65,946.0
11.946191406250028,0.5201655939855013,11.0,12.6125,896.0
11.940930555555537,0.5256933045038104,11.0,12.6125,900.0
11.938310055865877,0.531816341981881,11.0,12.6125,895.0
11.93597222222217,0.5292879599046826,10.9875,12.6,900.0
11.939029477196792,0.527546543686872,11.0,12.6,899.0
11.938222222222267,0.5286088481096779,10.9875,12.575,900.0
11.941902777777688,0.5247681014858873,11.0,12.5375,900.0
11.939511653718139,0.5237454694873115,11.0125,12.5875,901.0
11.944916666666758,0.5266086443928533,11.0125,12.6125,900.0
11.939388888888871,0.5269010302224589,11.0,12.5875,900.0
11.94181034482759,0.5291432094391263,11.0,12.6125,899.0
11.953034521158147,0.537996594305926,10.9875,12.6875,898.0
11.95704342984408,0.5034120760273023,11.025,12.6125,898.0
11.949483240223485,0.5363814825262856,11.0,12.6125,895.0
11.945024944567564,0.5328098413773242,11.0125,12.675,902.0
11.942494450610344,0.5271642164262298,11.0,12.5875,901.0
11.945670935412078,0.5248790958212335,11.0125,12.625,898.0
11.942744173140929,0.5278285930551375,11.0125,12.625,901.0
11.943777777777715,0.5238070089240394,11.0125,12.625,900.0
11.988956447963817,0.4922723543571972,11.0125,12.6125,884.0
11.963015033407563,0.5348959624898115,11.0125,12.6875,898.0
11.94111696230591,0.5247749170379026,11.0125,12.6125,902.0
11.94591722595077,0.5254475087067991,11.0,12.6125,894.0
11.94580078125006,0.5247209092593086,11.0125,12.5875,896.0
11.943381535038887,0.526877140618926,11.0125,12.6,899.0
11.943312985571565,0.5276513982188403,11.0125,12.575,901.0
11.940486039296731,0.49681989111194286,11.0125,12.6,967.0
11.945786985539447,0.5261234659284748,11.0125,12.6125,899.0
11.94593541202672,0.5275913925952335,11.0125,12.625,898.0
11.944847222222222,0.5299455318025449,10.9875,12.625,900.0
11.947396993318513,0.5314964850544983,11.0,12.6125,898.0
11.953847222222251,0.5346785419361415,11.0,12.6375,900.0
11.963127790178579,0.5061163507209253,11.0125,12.6,896.0
11.944096452328202,0.5253102128889424,11.0125,12.6,902.0
11.943351955307296,0.5293838691446885,11.0,12.65,895.0
11.932815934065957,0.5304939402037598,11.0,12.625,910.0
11.950069676700043,0.5308741731501573,11.0,12.6125,897.0
11.961083333333379,0.5397106800748658,11.0125,12.7,900.0
11.947905027932954,0.5239988023700111,11.0,12.5625,895.0
11.962039620535842,0.5027719574179619,11.0375,12.6,896.0
11.953962053571392,0.5246876535177774,11.0,12.5875,896.0
11.949065290178565,0.5235127894373707,11.0,12.625,896.0
12.00275215252154,0.5328382136789431,11.0,12.625,813.0
11.947647550111412,0.5311990015651187,11.0,12.5875,898.0
11.946593437152458,0.5253644785839349,11.0125,12.625,899.0
11.947594549499414,0.5287215818320447,11.0125,12.6,899.0
11.95387286324781,0.49440927683127134,11.025,12.6,936.0
11.944846368715032,0.5239914651115316,11.0,12.625,895.0
11.947594549499362,0.5227563862642517,11.0125,12.5875,899.0
11.950069521690757,0.5288859808507088,11.0,12.6125,899.0
11.950823102678592,0.5305359751298775,11.0,12.6375,896.0
11.964079977628643,0.5160861946242571,11.025,12.625,894.0
11.945397664071157,0.5203669807339739,11.025,12.6,899.0
11.938946280991765,0.4903534014683226,11.0125,12.6,968.0
11.950264771460354,0.5332666878236332,11.025,12.6375,897.0
11.952136871508385,0.5251119854818482,11.0,12.6125,895.0
11.950389755011154,0.5264980893708912,11.0125,12.6125,898.0
11.961972807991119,0.5360222576056519,11.025,12.6375,901.0
11.955147879464288,0.5282664800243204,11.0125,12.6125,896.0
11.946027131783028,0.5238468262029627,11.0125,12.6375,903.0
12.019266813671473,0.5424522872285886,11.0125,12.725,907.0
11.95657748049061,0.5329102919945679,11.0125,12.65,897.0
11.947397563676514,0.5257034636362988,11.025,12.6375,903.0
11.951827566964274,0.5180374046686804,11.025,12.6,896.0
11.949106145251397,0.5251962825963458,11.0,12.625,895.0
11.96703786191534,0.49946767450324986,11.025,12.5875,898.0
11.950320155901975,0.5266078015999034,11.0,12.6125,898.0
11.942316632231554,0.49684294011062125,11.0125,12.6125,968.0
11.97596261160717,0.49086090543942623,11.025,12.6,896.0
11.952146042363466,0.5273698837370447,11.0125,12.625,897.0
11.949430555555542,0.5280308608402443,11.025,12.65,900.0
11.950457824639358,0.5299966901336252,11.0,12.625,901.0
11.947513888888865,0.5244971171431,11.0,12.5875,900.0
11.950264771460485,0.5239514064321301,11.0125,12.6375,897.0
11.954237064413931,0.5180658987046677,11.0,12.625,947.0
11.95446029082779,0.5315562030694788,11.0125,12.625,894.0
11.950875973303653,0.529317375061827,11.0,12.65,899.0
11.947902777777774,0.523352675615094,11.0125,12.6125,900.0
11.950749167591649,0.5242634985406522,11.0125,12.6375,901.0
11.948136818687372,0.530368147731741,11.0,12.6,899.0
11.959196528555454,0.5155441199746164,11.025,12.6125,893.0
11.946909645232823,0.5256285327867629,11.0,12.6125,902.0
11.946240288568209,0.5259877430210347,11.0125,12.6375,901.0
11.951395089285695,0.5248907240766096,11.0,12.5875,896.0
11.9475473801561,0.5233537824697374,11.0125,12.6375,897.0
11.95125,0.5241771784472259,11.0375,12.6,900.0
11.950739397321357,0.5288004015618065,11.0125,12.6,896.0
11.97297447280796,0.5050591862048045,11.0,12.5875,901.0
11.945690133037697,0.533991266023035,11.0125,12.625,902.0
11.949152777777625,0.5229522118159742,11.025,12.65,900.0
11.943426842684357,0.529796476575158,11.0125,12.6375,909.0
11.971344866071547,0.5144876275707065,11.0125,12.6,896.0
11.9509636871508,0.525559265948591,11.0,12.6125,895.0
11.952314301552086,0.5222123019288282,11.025,12.6125,902.0
